ID	Target	Stance	Dataset
5180	Vladimir Putin	AGAINST	presidents
5181	Vladimir Putin	FAVOR	presidents
5182	Vladimir Putin	AGAINST	presidents
5183	Vladimir Putin	FAVOR	presidents
5184	Vladimir Putin	AGAINST	presidents
5185	Vladimir Putin	AGAINST	presidents
5186	Vladimir Putin	AGAINST	presidents
5187	Vladimir Putin	NONE	presidents
5188	Vladimir Putin	FAVOR	presidents
5189	Vladimir Putin	AGAINST	presidents
5190	Vladimir Putin	AGAINST	presidents
5191	Vladimir Putin	AGAINST	presidents
5192	Vladimir Putin	AGAINST	presidents
5193	Vladimir Putin	FAVOR	presidents
5194	Vladimir Putin	AGAINST	presidents
5195	Vladimir Putin	AGAINST	presidents
5196	Vladimir Putin	AGAINST	presidents
5197	Vladimir Putin	AGAINST	presidents
5198	Vladimir Putin	AGAINST	presidents
5199	Vladimir Putin	AGAINST	presidents
5200	Vladimir Putin	AGAINST	presidents
5201	Vladimir Putin	NONE	presidents
5202	Vladimir Putin	AGAINST	presidents
5203	Vladimir Putin	AGAINST	presidents
5204	Vladimir Putin	FAVOR	presidents
5205	Vladimir Putin	AGAINST	presidents
5206	Vladimir Putin	AGAINST	presidents
5207	Vladimir Putin	AGAINST	presidents
5208	Vladimir Putin	AGAINST	presidents
5209	Vladimir Putin	AGAINST	presidents
5210	Vladimir Putin	AGAINST	presidents
5211	Vladimir Putin	AGAINST	presidents
5212	Vladimir Putin	NONE	presidents
5213	Vladimir Putin	FAVOR	presidents
5214	Vladimir Putin	AGAINST	presidents
5215	Vladimir Putin	AGAINST	presidents
5216	Vladimir Putin	AGAINST	presidents
5217	Vladimir Putin	NONE	presidents
5218	Vladimir Putin	AGAINST	presidents
5219	Vladimir Putin	NONE	presidents
5220	Vladimir Putin	AGAINST	presidents
5221	Vladimir Putin	NONE	presidents
5222	Vladimir Putin	AGAINST	presidents
5223	Vladimir Putin	NONE	presidents
5224	Vladimir Putin	AGAINST	presidents
5225	Vladimir Putin	AGAINST	presidents
5226	Vladimir Putin	AGAINST	presidents
5227	Vladimir Putin	AGAINST	presidents
5228	Vladimir Putin	AGAINST	presidents
5229	Vladimir Putin	AGAINST	presidents
5230	Vladimir Putin	AGAINST	presidents
5231	Vladimir Putin	NONE	presidents
5232	Vladimir Putin	AGAINST	presidents
5233	Vladimir Putin	AGAINST	presidents
5234	Vladimir Putin	AGAINST	presidents
5235	Vladimir Putin	FAVOR	presidents
5236	Vladimir Putin	AGAINST	presidents
5237	Vladimir Putin	AGAINST	presidents
5238	Vladimir Putin	AGAINST	presidents
5239	Vladimir Putin	AGAINST	presidents
5240	Vladimir Putin	NONE	presidents
5241	Vladimir Putin	AGAINST	presidents
5242	Vladimir Putin	FAVOR	presidents
5243	Vladimir Putin	AGAINST	presidents
5244	Vladimir Putin	AGAINST	presidents
5245	Vladimir Putin	FAVOR	presidents
5246	Vladimir Putin	AGAINST	presidents
5247	Vladimir Putin	NONE	presidents
5248	Vladimir Putin	AGAINST	presidents
5249	Vladimir Putin	AGAINST	presidents
5250	Vladimir Putin	NONE	presidents
5251	Vladimir Putin	NONE	presidents
5252	Vladimir Putin	AGAINST	presidents
5253	Vladimir Putin	AGAINST	presidents
5254	Vladimir Putin	NONE	presidents
5255	Vladimir Putin	NONE	presidents
5256	Vladimir Putin	FAVOR	presidents
5257	Vladimir Putin	FAVOR	presidents
5258	Vladimir Putin	AGAINST	presidents
5259	Vladimir Putin	AGAINST	presidents
5260	Vladimir Putin	AGAINST	presidents
5261	Vladimir Putin	NONE	presidents
5262	Vladimir Putin	AGAINST	presidents
5263	Vladimir Putin	AGAINST	presidents
5264	Vladimir Putin	AGAINST	presidents
5265	Vladimir Putin	AGAINST	presidents
5266	Vladimir Putin	AGAINST	presidents
5267	Vladimir Putin	NONE	presidents
5268	Vladimir Putin	AGAINST	presidents
5269	Vladimir Putin	AGAINST	presidents
5270	Vladimir Putin	AGAINST	presidents
5271	Vladimir Putin	AGAINST	presidents
5272	Vladimir Putin	AGAINST	presidents
5273	Vladimir Putin	AGAINST	presidents
5274	Vladimir Putin	FAVOR	presidents
5275	Vladimir Putin	FAVOR	presidents
5276	Vladimir Putin	FAVOR	presidents
5277	Vladimir Putin	AGAINST	presidents
5278	Vladimir Putin	NONE	presidents
5279	Vladimir Putin	AGAINST	presidents
5280	Vladimir Putin	AGAINST	presidents
5281	Vladimir Putin	AGAINST	presidents
5282	Vladimir Putin	AGAINST	presidents
5283	Vladimir Putin	NONE	presidents
5284	Vladimir Putin	AGAINST	presidents
5285	Vladimir Putin	AGAINST	presidents
5286	Vladimir Putin	AGAINST	presidents
5287	Vladimir Putin	FAVOR	presidents
5288	Vladimir Putin	AGAINST	presidents
5289	Vladimir Putin	AGAINST	presidents
5290	Vladimir Putin	AGAINST	presidents
5291	Vladimir Putin	AGAINST	presidents
5292	Vladimir Putin	AGAINST	presidents
5293	Vladimir Putin	AGAINST	presidents
5294	Vladimir Putin	FAVOR	presidents
5295	Vladimir Putin	AGAINST	presidents
5296	Vladimir Putin	AGAINST	presidents
5297	Vladimir Putin	AGAINST	presidents
5298	Vladimir Putin	AGAINST	presidents
5299	Vladimir Putin	FAVOR	presidents
5300	Vladimir Putin	AGAINST	presidents
5301	Vladimir Putin	AGAINST	presidents
5302	Vladimir Putin	NONE	presidents
5303	Vladimir Putin	AGAINST	presidents
5304	Vladimir Putin	AGAINST	presidents
5305	Vladimir Putin	NONE	presidents
5306	Vladimir Putin	AGAINST	presidents
5307	Vladimir Putin	AGAINST	presidents
5308	Vladimir Putin	FAVOR	presidents
5309	Vladimir Putin	AGAINST	presidents
5310	Vladimir Putin	NONE	presidents
5311	Vladimir Putin	AGAINST	presidents
5312	Vladimir Putin	AGAINST	presidents
5313	Vladimir Putin	FAVOR	presidents
5314	Vladimir Putin	NONE	presidents
5315	Vladimir Putin	AGAINST	presidents
5316	Joko Widodo	FAVOR	presidents
5317	Joko Widodo	NONE	presidents
5318	Joko Widodo	NONE	presidents
5319	Joko Widodo	FAVOR	presidents
5320	Joko Widodo	AGAINST	presidents
5321	Joko Widodo	FAVOR	presidents
5322	Joko Widodo	FAVOR	presidents
5323	Joko Widodo	FAVOR	presidents
5324	Joko Widodo	FAVOR	presidents
5325	Joko Widodo	FAVOR	presidents
5326	Joko Widodo	NONE	presidents
5327	Joko Widodo	NONE	presidents
5328	Joko Widodo	AGAINST	presidents
5329	Joko Widodo	FAVOR	presidents
5330	Joko Widodo	FAVOR	presidents
5331	Joko Widodo	FAVOR	presidents
5332	Joko Widodo	FAVOR	presidents
5333	Joko Widodo	AGAINST	presidents
5334	Joko Widodo	NONE	presidents
5335	Joko Widodo	NONE	presidents
5336	Joko Widodo	NONE	presidents
5337	Joko Widodo	FAVOR	presidents
5338	Joko Widodo	NONE	presidents
5339	Joko Widodo	AGAINST	presidents
5340	Joko Widodo	FAVOR	presidents
5341	Joko Widodo	FAVOR	presidents
5342	Joko Widodo	NONE	presidents
5343	Joko Widodo	NONE	presidents
5344	Joko Widodo	NONE	presidents
5345	Joko Widodo	AGAINST	presidents
5346	Joko Widodo	AGAINST	presidents
5347	Joko Widodo	AGAINST	presidents
5348	Joko Widodo	NONE	presidents
5349	Joko Widodo	NONE	presidents
5350	Joko Widodo	NONE	presidents
5351	Joko Widodo	FAVOR	presidents
5352	Joko Widodo	NONE	presidents
5353	Joko Widodo	NONE	presidents
5354	Joko Widodo	FAVOR	presidents
5355	Joko Widodo	NONE	presidents
5356	Joko Widodo	FAVOR	presidents
5357	Joko Widodo	AGAINST	presidents
5358	Joko Widodo	FAVOR	presidents
5359	Joko Widodo	AGAINST	presidents
5360	Joko Widodo	AGAINST	presidents
5361	Joko Widodo	AGAINST	presidents
5362	Joko Widodo	FAVOR	presidents
5363	Joko Widodo	NONE	presidents
5364	Joko Widodo	NONE	presidents
5365	Joko Widodo	AGAINST	presidents
5366	Joko Widodo	AGAINST	presidents
5367	Joko Widodo	FAVOR	presidents
5368	Joko Widodo	AGAINST	presidents
5369	Joko Widodo	AGAINST	presidents
5370	Joko Widodo	FAVOR	presidents
5371	Joko Widodo	NONE	presidents
5372	Joko Widodo	NONE	presidents
5373	Joko Widodo	AGAINST	presidents
5374	Joko Widodo	NONE	presidents
5375	Joko Widodo	NONE	presidents
5376	Joko Widodo	FAVOR	presidents
5377	Joko Widodo	AGAINST	presidents
5378	Joko Widodo	AGAINST	presidents
5379	Joko Widodo	AGAINST	presidents
5380	Joko Widodo	NONE	presidents
5381	Joko Widodo	NONE	presidents
5382	Joko Widodo	NONE	presidents
5383	Joko Widodo	FAVOR	presidents
5384	Joko Widodo	FAVOR	presidents
5385	Joko Widodo	AGAINST	presidents
5386	Joko Widodo	FAVOR	presidents
5387	Joko Widodo	AGAINST	presidents
5388	Joko Widodo	NONE	presidents
5389	Joko Widodo	FAVOR	presidents
5390	Joko Widodo	NONE	presidents
5391	Joko Widodo	FAVOR	presidents
5392	Joko Widodo	NONE	presidents
5393	Joko Widodo	NONE	presidents
5394	Joko Widodo	AGAINST	presidents
5395	Joko Widodo	NONE	presidents
5396	Joko Widodo	NONE	presidents
5397	Joko Widodo	NONE	presidents
5398	Joko Widodo	NONE	presidents
5399	Joko Widodo	AGAINST	presidents
5400	Joko Widodo	AGAINST	presidents
5401	Joko Widodo	AGAINST	presidents
5402	Joko Widodo	FAVOR	presidents
5403	Joko Widodo	NONE	presidents
5404	Joko Widodo	FAVOR	presidents
5405	Joko Widodo	FAVOR	presidents
5406	Joko Widodo	AGAINST	presidents
5407	Joko Widodo	FAVOR	presidents
5408	Joko Widodo	FAVOR	presidents
5409	Joko Widodo	AGAINST	presidents
5410	Joko Widodo	NONE	presidents
5411	Joko Widodo	NONE	presidents
5412	Joko Widodo	FAVOR	presidents
5413	Joko Widodo	FAVOR	presidents
5414	Joko Widodo	FAVOR	presidents
5415	Joko Widodo	NONE	presidents
5416	Joko Widodo	FAVOR	presidents
5417	Joko Widodo	AGAINST	presidents
5418	Joko Widodo	NONE	presidents
5419	Joko Widodo	FAVOR	presidents
5420	Joko Widodo	FAVOR	presidents
5421	Joko Widodo	AGAINST	presidents
5422	Joko Widodo	NONE	presidents
5423	Joko Widodo	NONE	presidents
5424	Joko Widodo	FAVOR	presidents
5425	Joko Widodo	FAVOR	presidents
5426	Joko Widodo	FAVOR	presidents
5427	Joko Widodo	AGAINST	presidents
5428	Joko Widodo	FAVOR	presidents
5429	Joko Widodo	FAVOR	presidents
5430	Joko Widodo	NONE	presidents
5431	Joko Widodo	AGAINST	presidents
5432	Joko Widodo	NONE	presidents
5433	Joko Widodo	AGAINST	presidents
5434	Joko Widodo	NONE	presidents
5435	Joko Widodo	FAVOR	presidents
5436	Joko Widodo	NONE	presidents
5437	Joko Widodo	NONE	presidents
5438	Joko Widodo	NONE	presidents
5439	Joko Widodo	AGAINST	presidents
5440	Joko Widodo	AGAINST	presidents
5441	Joko Widodo	NONE	presidents
5442	Joko Widodo	FAVOR	presidents
5443	Joko Widodo	FAVOR	presidents
5444	Joko Widodo	AGAINST	presidents
5445	Joko Widodo	NONE	presidents
5446	Joko Widodo	AGAINST	presidents
5447	Joko Widodo	FAVOR	presidents
5448	Joko Widodo	FAVOR	presidents
5449	Joko Widodo	AGAINST	presidents
5450	Joko Widodo	NONE	presidents
5451	Joko Widodo	AGAINST	presidents
5452	Joko Widodo	AGAINST	presidents
5453	Joko Widodo	NONE	presidents
5454	Joko Widodo	AGAINST	presidents
5455	Joko Widodo	FAVOR	presidents
5456	Joko Widodo	NONE	presidents
5457	Joko Widodo	AGAINST	presidents
5458	Joko Widodo	NONE	presidents
5459	Joko Widodo	AGAINST	presidents
5460	Joko Widodo	FAVOR	presidents
5461	Joko Widodo	AGAINST	presidents
5462	Joko Widodo	NONE	presidents
5463	Joko Widodo	FAVOR	presidents
5464	Joko Widodo	NONE	presidents
5465	Joko Widodo	FAVOR	presidents
5466	Joko Widodo	FAVOR	presidents
5467	Joko Widodo	FAVOR	presidents
5468	Joko Widodo	FAVOR	presidents
5469	Joko Widodo	FAVOR	presidents
5470	Joko Widodo	NONE	presidents
5471	Joko Widodo	FAVOR	presidents
5472	Joko Widodo	FAVOR	presidents
5473	Joko Widodo	FAVOR	presidents
5474	Joko Widodo	NONE	presidents
5475	Joko Widodo	NONE	presidents
5476	Joko Widodo	FAVOR	presidents
5477	Joko Widodo	NONE	presidents
5478	Joko Widodo	AGAINST	presidents
5479	Joko Widodo	NONE	presidents
5480	Joko Widodo	AGAINST	presidents
5481	Joko Widodo	NONE	presidents
5482	Joko Widodo	NONE	presidents
5483	Joko Widodo	FAVOR	presidents
5484	Joko Widodo	FAVOR	presidents
5485	Joko Widodo	NONE	presidents
5486	Joko Widodo	NONE	presidents
5487	Joko Widodo	FAVOR	presidents
5488	Joko Widodo	NONE	presidents
5489	Joko Widodo	NONE	presidents
5490	Joko Widodo	AGAINST	presidents
5491	Joko Widodo	AGAINST	presidents
5492	Joko Widodo	NONE	presidents
5493	Joko Widodo	FAVOR	presidents
5494	Joko Widodo	FAVOR	presidents
5495	Joko Widodo	NONE	presidents
5496	Joko Widodo	FAVOR	presidents
5497	Joko Widodo	FAVOR	presidents
5498	Joko Widodo	NONE	presidents
5499	Joko Widodo	AGAINST	presidents
5500	Joko Widodo	AGAINST	presidents
5501	Joko Widodo	FAVOR	presidents
5502	Joko Widodo	NONE	presidents
5503	Joko Widodo	FAVOR	presidents
5504	Joko Widodo	NONE	presidents
5505	Joko Widodo	NONE	presidents
5506	Joko Widodo	FAVOR	presidents
5507	Joko Widodo	NONE	presidents
5508	Joko Widodo	AGAINST	presidents
5509	Joko Widodo	NONE	presidents
5510	Joko Widodo	NONE	presidents
5511	Joko Widodo	FAVOR	presidents
5512	Joko Widodo	AGAINST	presidents
5513	Joko Widodo	NONE	presidents
5514	Joko Widodo	AGAINST	presidents
5515	Joko Widodo	NONE	presidents
5516	Joko Widodo	FAVOR	presidents
5517	Joko Widodo	AGAINST	presidents
5518	Joko Widodo	AGAINST	presidents
5519	Joko Widodo	NONE	presidents
5520	Joko Widodo	AGAINST	presidents
5521	Joko Widodo	NONE	presidents
5522	Joko Widodo	FAVOR	presidents
5523	Joko Widodo	NONE	presidents
5524	Joko Widodo	FAVOR	presidents
5525	Joko Widodo	NONE	presidents
5526	Joko Widodo	FAVOR	presidents
5527	Joko Widodo	NONE	presidents
5528	Joko Widodo	AGAINST	presidents
5529	Joko Widodo	AGAINST	presidents
5530	Joko Widodo	AGAINST	presidents
5531	Joko Widodo	NONE	presidents
5532	Joko Widodo	FAVOR	presidents
5533	Joko Widodo	FAVOR	presidents
5534	Joko Widodo	NONE	presidents
5535	Joko Widodo	AGAINST	presidents
5536	Joko Widodo	FAVOR	presidents
5537	Joko Widodo	FAVOR	presidents
5538	Joko Widodo	FAVOR	presidents
5539	Joko Widodo	NONE	presidents
5540	Joko Widodo	FAVOR	presidents
5541	Joko Widodo	FAVOR	presidents
5542	Joko Widodo	FAVOR	presidents
5543	Joko Widodo	NONE	presidents
5544	Joko Widodo	NONE	presidents
5545	Joko Widodo	FAVOR	presidents
5546	Joko Widodo	NONE	presidents
5547	Joko Widodo	AGAINST	presidents
5548	Joko Widodo	AGAINST	presidents
5549	Joko Widodo	FAVOR	presidents
5550	Joko Widodo	FAVOR	presidents
5551	Joko Widodo	FAVOR	presidents
5552	Joko Widodo	NONE	presidents
5553	Joko Widodo	NONE	presidents
5554	Joko Widodo	NONE	presidents
5555	Joko Widodo	FAVOR	presidents
5556	Joko Widodo	FAVOR	presidents
5557	Joko Widodo	AGAINST	presidents
5558	Joko Widodo	FAVOR	presidents
5559	Joko Widodo	NONE	presidents
5560	Joko Widodo	FAVOR	presidents
5561	Joko Widodo	NONE	presidents
5562	Joko Widodo	FAVOR	presidents
5563	Joko Widodo	AGAINST	presidents
5564	Joko Widodo	FAVOR	presidents
5565	Joko Widodo	AGAINST	presidents
5566	Joko Widodo	NONE	presidents
5567	Joko Widodo	NONE	presidents
5568	Joko Widodo	NONE	presidents
5569	Joko Widodo	NONE	presidents
5570	Joko Widodo	FAVOR	presidents
5571	Joko Widodo	NONE	presidents
5572	Joko Widodo	FAVOR	presidents
5573	Joko Widodo	AGAINST	presidents
5574	Joko Widodo	NONE	presidents
5575	Joko Widodo	FAVOR	presidents
5576	Joko Widodo	AGAINST	presidents
5577	Joko Widodo	AGAINST	presidents
5578	Joko Widodo	NONE	presidents
5579	Joko Widodo	NONE	presidents
5580	Joko Widodo	FAVOR	presidents
5581	Joko Widodo	AGAINST	presidents
5582	Joko Widodo	AGAINST	presidents
5583	Joko Widodo	NONE	presidents
5584	Joko Widodo	NONE	presidents
5585	Joko Widodo	AGAINST	presidents
5586	Joko Widodo	NONE	presidents
5587	Joko Widodo	NONE	presidents
5588	Joko Widodo	AGAINST	presidents
5589	Joko Widodo	FAVOR	presidents
5590	Joko Widodo	FAVOR	presidents
5591	Joko Widodo	NONE	presidents
5592	Joko Widodo	NONE	presidents
5593	Joko Widodo	NONE	presidents
5594	Joko Widodo	NONE	presidents
5595	Joko Widodo	FAVOR	presidents
5596	Joko Widodo	NONE	presidents
5597	Joko Widodo	NONE	presidents
5598	Joko Widodo	AGAINST	presidents
5599	Joko Widodo	AGAINST	presidents
5600	Joko Widodo	NONE	presidents
5601	Joko Widodo	FAVOR	presidents
5602	Joko Widodo	NONE	presidents
5603	Joko Widodo	FAVOR	presidents
5604	Joko Widodo	FAVOR	presidents
5605	Joko Widodo	FAVOR	presidents
5606	Joko Widodo	NONE	presidents
5607	Joko Widodo	FAVOR	presidents
5608	Joko Widodo	NONE	presidents
5609	Joko Widodo	FAVOR	presidents
5610	Joko Widodo	FAVOR	presidents
5611	Joko Widodo	NONE	presidents
5612	Joko Widodo	FAVOR	presidents
5613	Joko Widodo	FAVOR	presidents
5614	Joko Widodo	FAVOR	presidents
5615	Joko Widodo	NONE	presidents
5616	Joko Widodo	NONE	presidents
5617	Joko Widodo	NONE	presidents
5618	Joko Widodo	AGAINST	presidents
5619	Joko Widodo	AGAINST	presidents
5620	Joko Widodo	AGAINST	presidents
5621	Joko Widodo	NONE	presidents
5622	Joko Widodo	FAVOR	presidents
5623	Joko Widodo	FAVOR	presidents
5624	Joko Widodo	NONE	presidents
5625	Joko Widodo	NONE	presidents
5626	Joko Widodo	NONE	presidents
5627	Joko Widodo	FAVOR	presidents
5628	Joko Widodo	NONE	presidents
5629	Joko Widodo	NONE	presidents
5630	Joko Widodo	NONE	presidents
5631	Joko Widodo	AGAINST	presidents
5632	Joko Widodo	NONE	presidents
5633	Joko Widodo	FAVOR	presidents
5634	Joko Widodo	FAVOR	presidents
5635	Joko Widodo	NONE	presidents
5636	Joko Widodo	FAVOR	presidents
5637	Joko Widodo	AGAINST	presidents
5638	Joko Widodo	FAVOR	presidents
5639	Joko Widodo	FAVOR	presidents
5640	Joko Widodo	FAVOR	presidents
5641	Joko Widodo	AGAINST	presidents
5642	Joko Widodo	AGAINST	presidents
5643	Joko Widodo	NONE	presidents
5644	Joko Widodo	NONE	presidents
5645	Joko Widodo	FAVOR	presidents
5646	Joko Widodo	NONE	presidents
5647	Joko Widodo	NONE	presidents
5648	Joko Widodo	FAVOR	presidents
5649	Joko Widodo	AGAINST	presidents
5650	Joko Widodo	FAVOR	presidents
5651	Joko Widodo	FAVOR	presidents
5652	Joko Widodo	AGAINST	presidents
5653	Joko Widodo	FAVOR	presidents
5654	Joko Widodo	NONE	presidents
5655	Joko Widodo	FAVOR	presidents
5656	Joko Widodo	FAVOR	presidents
5657	Joko Widodo	NONE	presidents
5658	Joko Widodo	AGAINST	presidents
5659	Joko Widodo	FAVOR	presidents
5660	Joko Widodo	FAVOR	presidents
5661	Joko Widodo	AGAINST	presidents
5662	Joko Widodo	AGAINST	presidents
5663	Joko Widodo	FAVOR	presidents
5664	Joko Widodo	AGAINST	presidents
5665	Joko Widodo	NONE	presidents
5666	Joko Widodo	FAVOR	presidents
5667	Joko Widodo	AGAINST	presidents
5668	Joko Widodo	NONE	presidents
5669	Joko Widodo	NONE	presidents
5670	Joko Widodo	NONE	presidents
5671	Joko Widodo	NONE	presidents
5672	Joko Widodo	AGAINST	presidents
5673	Joko Widodo	NONE	presidents
5674	Joko Widodo	FAVOR	presidents
5675	Joko Widodo	AGAINST	presidents
5676	Joko Widodo	FAVOR	presidents
5677	Joko Widodo	AGAINST	presidents
5678	Joko Widodo	NONE	presidents
5679	Joko Widodo	FAVOR	presidents
5680	Joko Widodo	AGAINST	presidents
5681	Joko Widodo	FAVOR	presidents
5682	Joko Widodo	NONE	presidents
5683	Joko Widodo	FAVOR	presidents
5684	Joko Widodo	NONE	presidents
5685	Joko Widodo	AGAINST	presidents
5686	Joko Widodo	NONE	presidents
5687	Joko Widodo	FAVOR	presidents
5688	Joko Widodo	AGAINST	presidents
5689	Joko Widodo	AGAINST	presidents
5690	Joko Widodo	FAVOR	presidents
5691	Joko Widodo	FAVOR	presidents
5692	Joko Widodo	FAVOR	presidents
5693	Joko Widodo	FAVOR	presidents
5694	Joko Widodo	NONE	presidents
5695	Joko Widodo	AGAINST	presidents
5696	Joko Widodo	AGAINST	presidents
5697	Joko Widodo	NONE	presidents
5698	Joko Widodo	NONE	presidents
5699	Joko Widodo	NONE	presidents
5700	Joko Widodo	NONE	presidents
5701	Joko Widodo	NONE	presidents
5702	Joko Widodo	FAVOR	presidents
5703	Joko Widodo	AGAINST	presidents
5704	Joko Widodo	FAVOR	presidents
5705	Joko Widodo	AGAINST	presidents
5706	Joko Widodo	NONE	presidents
5707	Joko Widodo	FAVOR	presidents
5708	Joko Widodo	AGAINST	presidents
5709	Joko Widodo	NONE	presidents
5710	Joko Widodo	FAVOR	presidents
5711	Joko Widodo	NONE	presidents
5712	Joko Widodo	AGAINST	presidents
5713	Joko Widodo	FAVOR	presidents
5714	Joko Widodo	NONE	presidents
5715	Joko Widodo	NONE	presidents
5716	Joko Widodo	NONE	presidents
5717	Joko Widodo	NONE	presidents
5718	Joko Widodo	FAVOR	presidents
5719	Joko Widodo	NONE	presidents
5720	Joko Widodo	FAVOR	presidents
5721	Joko Widodo	NONE	presidents
5722	Joko Widodo	FAVOR	presidents
5723	Joko Widodo	NONE	presidents
5724	Joko Widodo	NONE	presidents
5725	Joko Widodo	NONE	presidents
5726	Joko Widodo	NONE	presidents
5727	Joko Widodo	NONE	presidents
5728	Joko Widodo	FAVOR	presidents
5729	Joko Widodo	NONE	presidents
5730	Joko Widodo	NONE	presidents
5731	Joko Widodo	FAVOR	presidents
5732	Joko Widodo	NONE	presidents
5733	Joko Widodo	AGAINST	presidents
5734	Joko Widodo	NONE	presidents
5735	Emmanuel Macron	AGAINST	presidents
5736	Emmanuel Macron	NONE	presidents
5737	Emmanuel Macron	AGAINST	presidents
5738	Emmanuel Macron	NONE	presidents
5739	Emmanuel Macron	AGAINST	presidents
5740	Emmanuel Macron	NONE	presidents
5741	Emmanuel Macron	AGAINST	presidents
5742	Emmanuel Macron	AGAINST	presidents
5743	Emmanuel Macron	NONE	presidents
5744	Emmanuel Macron	NONE	presidents
5745	Emmanuel Macron	NONE	presidents
5746	Emmanuel Macron	AGAINST	presidents
5747	Emmanuel Macron	AGAINST	presidents
5748	Emmanuel Macron	FAVOR	presidents
5749	Emmanuel Macron	AGAINST	presidents
5750	Emmanuel Macron	AGAINST	presidents
5751	Emmanuel Macron	AGAINST	presidents
5752	Emmanuel Macron	AGAINST	presidents
5753	Emmanuel Macron	FAVOR	presidents
5754	Emmanuel Macron	AGAINST	presidents
5755	Emmanuel Macron	NONE	presidents
5756	Emmanuel Macron	NONE	presidents
5757	Emmanuel Macron	FAVOR	presidents
5758	Emmanuel Macron	AGAINST	presidents
5759	Emmanuel Macron	NONE	presidents
5760	Emmanuel Macron	NONE	presidents
5761	Emmanuel Macron	AGAINST	presidents
5762	Emmanuel Macron	AGAINST	presidents
5763	Emmanuel Macron	FAVOR	presidents
5764	Emmanuel Macron	FAVOR	presidents
5765	Emmanuel Macron	NONE	presidents
5766	Emmanuel Macron	AGAINST	presidents
5767	Emmanuel Macron	NONE	presidents
5768	Emmanuel Macron	NONE	presidents
5769	Emmanuel Macron	AGAINST	presidents
5770	Emmanuel Macron	FAVOR	presidents
5771	Emmanuel Macron	NONE	presidents
5772	Emmanuel Macron	AGAINST	presidents
5773	Emmanuel Macron	AGAINST	presidents
5774	Emmanuel Macron	FAVOR	presidents
5775	Emmanuel Macron	NONE	presidents
5776	Emmanuel Macron	AGAINST	presidents
5777	Emmanuel Macron	FAVOR	presidents
5778	Emmanuel Macron	FAVOR	presidents
5779	Emmanuel Macron	NONE	presidents
5780	Emmanuel Macron	NONE	presidents
5781	Emmanuel Macron	AGAINST	presidents
5782	Emmanuel Macron	AGAINST	presidents
5783	Emmanuel Macron	NONE	presidents
5784	Emmanuel Macron	AGAINST	presidents
5785	Emmanuel Macron	NONE	presidents
5786	Emmanuel Macron	FAVOR	presidents
